USER_ID,target_exam_date,DAYS_ACTIVE_POST_EXAM,PERFORMANCE_VOLATILITY_SIGMA,score_mean,MAX_SCORE_JUMP_DELTA,is_suspicious
466eeef5-c42f-43a3-9747-8deed4da5b21,2025-01-06 00:00:00,24.0,0.15243160705310121,0.7424074074074075,0.65,True
a965de2b-a49d-429f-b004-be7cfa992dc7,2025-06-24 00:00:00,135.0,0.246602080543014,0.6371714743589744,0.95,True
f626f57f-2ea3-4c3e-8991-33afb9977d69,2025-10-20 00:00:00,0.0,0.12171532574890272,0.477103825136612,0.6533333333333332,True
df701ce0-2c73-4041-8492-184aa2180673,2025-06-16 00:00:00,6.0,0.19615049012279756,0.6447916666666667,0.85,True
4e2d4e46-1e31-44ec-93c7-b8aa17108e66,2024-07-07 00:00:00,12.0,0.21839891163696773,0.7576851851851852,0.7,True
304c847d-ac4a-4d97-8e11-f84500a8ca40,2025-03-03 00:00:00,12.0,0.12189910481062638,0.7265193370165746,0.55,True
30d26526-c924-42eb-be70-ff27d66a9861,2025-10-17 00:00:00,8.0,0.21264666907812355,0.37622641509433963,0.5866666666666667,True
9d29a564-8dc6-4db2-bf75-22d5bd8340de,2025-08-16 00:00:00,0.0,0.181161871790002,0.7268918918918919,0.85,True
073df3e6-c8bd-42d9-a87a-f4cd666a7f69,2025-09-01 00:00:00,7.0,0.36166689256340645,0.5884313725490197,1.0,True
77b56485-9e28-4665-b47f-9a5b65a0c9ea,2025-08-08 00:00:00,36.0,0.15293839124023606,0.4708333333333334,0.55,True
16784b68-0e64-4f6b-83ca-2bd1485f1c90,2025-02-26 00:00:00,0.0,0.15971195044035577,0.725952380952381,0.65,True
69c7ffcd-ab28-4e00-8058-2e15b0c25ea9,2025-02-22 00:00:00,19.0,0.1377634790772642,0.799,0.6,True
67a73023-f5dd-4188-998f-c40aa34fc8df,2026-02-12 00:00:00,2.0,0.15299931188598767,0.8256378600823046,0.8133333333333335,True
818c83ba-df0c-4e70-8b73-d8776c866d48,2025-06-24 00:00:00,0.0,0.14489766803295656,0.5710026041666667,0.6,True
974d7120-5a32-4486-989c-255d78999de2,2025-12-10 00:00:00,7.0,0.19005089749325793,0.5157291666666667,0.65,True
5de3a5a1-3620-4583-89fe-dd67e16dbe8b,2025-06-30 00:00:00,20.0,0.20445418839318294,0.6261111111111112,0.85,True
6d0a78ce-7f72-46b3-814f-b2b0c835fd43,2025-11-29 00:00:00,0.0,0.20298353335877964,0.6463333333333332,0.8,True
4681b507-de06-4747-ae81-855b16948ee7,2026-01-16 00:00:00,14.0,0.16755918076855433,0.6505897435897436,0.55,True
9a305398-3be7-4521-8b79-121ee2596892,2025-06-27 00:00:00,12.0,0.15425584161504116,0.6534166666666666,0.52,True
13aca8bf-b70d-45a3-babe-9a48ec7e13cd,2025-08-27 00:00:00,9.0,0.24884626084886535,0.5373076923076924,0.8,True
01981d5b-3f0e-435a-b5d9-a8b9f58b518d,2025-02-05 00:00:00,0.0,0.14207181513873343,0.6453448275862069,0.5499999999999999,True
ca2791c7-3471-45c5-a5aa-331c781cf906,2025-03-01 00:00:00,64.0,0.14282258450088645,0.7088698955365622,0.65,True
915df903-b4e7-45ba-8fb3-568419ddaeb6,2025-04-26 00:00:00,2.0,0.1322740693045424,0.7137878787878787,0.7000000000000001,True
5e960dee-ffdd-45aa-89ce-cff45bd33690,2025-10-01 00:00:00,4.0,0.45961940777125593,0.47500000000000003,0.0,True
f7b6064f-3f7c-41e5-bab3-1c0b7aa555d5,2025-08-29 00:00:00,14.0,0.3363092508860845,0.6279019607843137,0.95,True
faddb955-5e53-475f-9e31-dfb2885eab68,2025-12-24 00:00:00,8.0,0.33837848631377265,0.42000000000000004,0.75,True
7d24734f-ca96-4c8c-8eab-58974af0654a,2025-08-10 00:00:00,5.0,0.16889926223732807,0.7848039215686274,0.75,True
cd33bbc5-c011-426b-8726-5fdffb1a98e3,2026-01-12 00:00:00,1.0,0.1655999926095957,0.6558737864077671,0.6133333333333334,True
6d80805d-d47b-4090-a231-857c2c0a1fbe,2026-01-28 00:00:00,27.0,0.20725466206938498,0.6325555555555555,0.9,True
ba56e8cf-336d-4279-8b4e-c29a99adf2b6,2025-08-06 00:00:00,8.0,0.22776083947860745,0.7,0.65,True
5b0c98f9-f4d1-4335-aa89-b1925010c0e0,2026-02-07 00:00:00,0.0,0.282842712474619,0.5,0.39999999999999997,True
08847f6f-6970-45cb-880a-c95b3852eb96,2025-04-05 00:00:00,0.0,0.20847741657389698,0.5944270833333334,0.675,True
d840ab99-657c-4e41-9332-0a03d0eb84a7,2026-01-02 00:00:00,5.0,0.16866204350900926,0.6123611111111111,0.525,True
5ac35de1-8201-4acd-bddf-41e2011df0af,2024-12-10 00:00:00,0.0,0.2151975836295566,0.666,0.675,True
be38cea8-27e2-4b21-ae5f-53c38912300a,2024-07-20 00:00:00,0.0,0.233023028243818,0.5896969696969697,0.76,True
92a7e42e-4b27-4f90-bb91-d8c29830ee33,2025-05-19 00:00:00,21.0,0.24321695078675645,0.6709203980099503,0.75,True
f9881197-c917-4187-8fcd-c3baf7dbcca7,2025-09-06 00:00:00,26.0,0.17517767356074265,0.74782874617737,0.7,True
ad5eb93a-e8c7-4527-8bb9-9b48846e9a1b,2025-06-02 00:00:00,17.0,0.16302059466740482,0.6342857142857143,0.6833333333333333,True
4ad7cc49-4961-47fc-a82e-8a1c6cd2c8f4,2025-05-03 00:00:00,24.0,0.1744251621910876,0.785959595959596,0.7,True
54a0428a-4807-4b9a-8cf3-1c8349f956de,2024-11-15 00:00:00,13.0,0.22598475113181365,0.5119444444444444,0.6,True
66288e05-5bf0-4c11-a53c-21387fbbd67e,2026-03-20 00:00:00,2.0,0.19761857052211637,0.662,0.6233333333333334,True
4ca07d37-4162-4317-8c20-20a998cf9849,2025-08-24 00:00:00,19.0,0.3069306044270878,0.4750694444444445,0.775,True
75f4920d-a8ab-4478-bf63-755d34836624,2025-12-11 00:00:00,7.0,0.17748505489992328,0.7742753623188406,0.7250000000000001,True
5f3472dc-de84-41a1-a90b-0186efe64021,2025-10-24 00:00:00,0.0,0.14560250928873314,0.7984591194968553,0.7866666666666667,True
8cd98539-df2b-48f1-8387-836ad17a2acf,2025-05-20 00:00:00,1.0,0.1609096715508085,0.6662962962962964,0.575,True
2fd67e86-6d00-4973-8d77-e81cecf2354e,2025-04-21 00:00:00,0.0,0.22706471197526054,0.5071857923497267,0.775,True
ba79b0dc-9368-4eb7-afd9-e75b9ec7245b,2025-09-27 00:00:00,0.0,0.17878059178781125,0.7375,0.6000000000000001,True
49b7ac4c-1558-4bf6-b764-8faeb050586b,2026-02-13 00:00:00,4.0,0.1451348595497931,0.5957482993197278,0.725,True
416d0f6c-5201-4b97-8d34-b33eaa328111,2025-07-01 00:00:00,0.0,0.14701599457006823,0.7730409356725146,0.6499999999999999,True
742f5a30-fe40-404a-aca8-fa21efc8dc3e,2025-09-19 00:00:00,8.0,0.19335035328133224,0.4639814814814815,0.6000000000000001,True
fc7c0877-33bb-48c4-b4c7-5e268579191e,2025-03-09 00:00:00,0.0,0.13586909831670568,0.6468333333333334,0.6000000000000001,True
616c4f81-b17e-4328-a5e1-4f9722f5fd67,2025-07-24 00:00:00,19.0,0.14047781546193622,0.6887254901960784,0.55,True
a4dedbd0-049d-47ed-8616-2c732b26eb5a,2025-12-26 00:00:00,3.0,0.11765403263172519,0.6465424836601308,0.525,True
bf3f9758-b55d-48a0-a62c-2d6681a7f363,2025-06-12 00:00:00,21.0,0.21358202943622678,0.7771969696969697,0.95,True
56613009-07fc-4f7f-aea2-a517296d0e53,2025-12-31 00:00:00,23.0,0.15051498897040752,0.6761904761904761,0.6,True
b72e913d-277e-497f-9f4c-edf8ae9c7121,2026-02-07 00:00:00,0.0,0.1830241646001593,0.6925,0.85,True
92775046-3757-4ea8-9f31-54ac644c7c45,2025-12-04 00:00:00,16.0,0.15971208352329563,0.59175,0.5466666666666666,True
f11db7b0-6d3d-4f12-ada2-b28747e576ff,2025-08-29 00:00:00,17.0,0.19974798937476004,0.48333333333333334,0.6,True
3756cba0-0d04-4895-9e9d-7a783820fc4b,2025-07-10 00:00:00,2.0,0.268052368021758,0.5597474747474748,0.8,True
66d99f78-7198-481a-b61f-23028b69085a,2025-03-27 00:00:00,0.0,0.1404339756791584,0.789640522875817,0.6266666666666667,True
82ad9ff9-fd66-4828-8615-ffd6697fba43,2025-12-11 00:00:00,5.0,0.19086270308410552,0.65,0.6,True
eb98e938-006a-4f2d-ad4c-2db22cad5912,2024-09-28 00:00:00,0.0,0.11155830109378882,0.8440370370370371,0.5066666666666666,True
78dbb565-5a44-45a5-9bd7-726b35428865,2025-07-05 00:00:00,0.0,0.11335877441220485,0.8259195402298851,0.55,True
083e9b70-8a9f-4d04-954f-e407c8ebaed6,2026-05-01 00:00:00,0.0,0.2459905763161744,0.7125,0.9,True
722a84fb-f3c9-481a-9500-5a86f221f58f,2025-10-02 00:00:00,0.0,0.15067827941510523,0.6238011695906432,0.6499999999999999,True
489a5511-da6b-4c11-a1a6-4c321d9423b5,2026-01-31 00:00:00,1.0,0.1987788302346012,0.5584722222222221,0.75,True
6bd49060-bd63-4af1-b18c-d06795981525,2026-01-18 00:00:00,0.0,0.14726626201145193,0.8467094017094018,0.8866666666666667,True
4b71bb78-f1e2-407e-bd7c-2b8dddf907c9,2024-11-25 00:00:00,3.0,0.14430475957626496,0.6722222222222223,0.55,True
d9481d40-81e5-4227-a5b7-bdcfa7ce6611,2025-11-07 00:00:00,13.0,0.12339741203240974,0.7325416666666666,0.575,True
5d624332-f0c6-4e4d-b6f9-2000b9f9a1bb,2025-12-08 00:00:00,0.0,0.28939592256975566,0.55,0.5249999999999999,True
9514bea4-57b1-4fc9-9d9a-af5ce54a46a9,2025-03-05 00:00:00,0.0,0.22565327763939463,0.44705128205128203,0.68,True
095d00ff-0f65-4058-87c3-7c21ece96a1b,2025-03-01 00:00:00,0.0,0.12527217615303932,0.7879279279279279,0.6499999999999999,True
74ef6428-1619-43d9-a3f1-d89dd63a9009,2025-09-19 00:00:00,53.0,0.23401261667248788,0.7857142857142857,0.55,True
5054c987-630c-40b0-bcf5-f51b43b5efdf,2025-10-04 00:00:00,30.0,0.13812897187335224,0.7332051282051282,0.55,True
e727eea6-67bf-4cc0-af25-6c491d90b472,2025-12-10 00:00:00,1.0,0.21039151697238972,0.49964052287581695,0.7,True
dee05100-2e75-4d90-a23e-5e9bcd087073,2023-11-13 00:00:00,7.0,0.282842712474619,0.5,0.39999999999999997,True
8f85c225-61bf-4d64-ac9b-1000c4856954,2025-03-31 00:00:00,0.0,0.12371803629805406,0.5691503267973856,0.55,True
4c16efb6-b779-4895-b8f9-6953075fbf0f,2025-07-14 00:00:00,11.0,0.25303710751148295,0.6805555555555556,0.8,True
9f4f02fc-c404-4575-8604-4b7c78b0caaf,2025-10-29 00:00:00,0.0,0.1571518869867875,0.6903703703703704,0.7999999999999999,True
fd02a47e-5272-41f4-8135-ea49de260358,2025-05-30 00:00:00,2.0,0.15023656061676172,0.6137265917602995,0.65,True
6f7ba99c-d984-45f7-b356-8e6a7db577d5,2024-04-01 00:00:00,26.0,0.15058213451500965,0.7125382262996942,0.825,True
f2fba100-e31f-4e7d-aa6d-d69a08387d17,2025-08-22 00:00:00,6.0,0.17258838486549993,0.500273631840796,0.6,True
ed6668ee-9615-4145-92ad-131b2cb101b1,2025-12-22 00:00:00,6.0,0.12376067250879443,0.8467435897435898,0.7466666666666667,True
461d6c58-e7fd-4d4a-971e-376ab136c6b6,2025-09-29 00:00:00,0.0,0.15420381343312303,0.6929518072289157,0.575,True
dd95fd42-5b2a-497c-b96b-eded6e9da15c,2023-09-02 00:00:00,16.0,0.2509980079602227,0.5599999999999999,0.39999999999999997,True
92c6e2e2-9fd0-44e4-b915-48f260c5eb40,2025-03-03 00:00:00,0.0,0.37341460012056354,0.4265151515151515,0.975,True
45624e9e-0abe-4ace-8809-4b82671934d1,2025-02-17 00:00:00,0.0,0.11770359802346737,0.7774033816425121,0.6,True
6aec12c0-eca8-4ca8-9da7-ce8081e050fc,2025-08-30 00:00:00,22.0,0.2786788818549393,0.49318181818181817,0.46499999999999997,True
176e3ac7-6c15-44c4-878b-a39d52c3b918,2025-12-08 00:00:00,17.0,0.19717066965032853,0.6454497354497355,0.62,True
ace5d82d-d267-46e9-a5fe-b49000289a7e,2025-07-28 00:00:00,5.0,0.49968879203849365,0.45999999999999996,0.0,True
def38782-4972-4d97-abaf-ef2b729131a4,2025-03-10 00:00:00,0.0,0.21400478125043468,0.7004761904761905,0.8099999999999999,True
03fd7c7e-23eb-4082-b5bd-ce1e1c292bcd,2025-09-27 00:00:00,37.0,0.13460615478724444,0.6763565891472868,0.5266666666666667,True
3a273bf8-d79f-4728-a429-e594d3837cef,2026-03-25 00:00:00,12.0,0.27233557730613656,0.4875,0.6,True
309d4c58-519c-4cf0-b043-043630a0085c,2025-09-15 00:00:00,19.0,0.1428017521452271,0.6660416666666666,0.6,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-19 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
2013f0d1-77b9-43d4-893e-b6e6c5b44499,2025-02-01 00:00:00,0.0,0.5444722215136416,0.46499999999999997,0.77,True
2833dbef-ef66-4478-988d-01bf247ecbb2,2026-02-06 00:00:00,0.0,0.18984067895915435,0.5642543859649123,0.65,True
23dc7337-77f1-4491-b263-b6f9e105f667,2025-08-22 00:00:00,0.0,0.17808170569146844,0.5665151515151515,0.7000000000000001,True
41f2330c-d912-4749-8cbd-b2c08f054908,2025-08-20 00:00:00,3.0,0.1466426840415161,0.7616319444444444,0.76,True
62149084-961b-4f28-ba97-f9512d988e54,2025-04-16 00:00:00,31.0,0.12889612900568265,0.7521538461538462,0.5200000000000001,True
2e0d3c23-ba7a-487a-9b6d-de368d925ec9,2025-12-30 00:00:00,4.0,0.12631156374417574,0.5622303921568628,0.55,True
752d2ef2-d881-46f3-b27a-933c5dd68028,2025-12-05 00:00:00,26.0,0.1403193911911541,0.8064166666666667,0.55,True
6070a1d9-f56b-49f7-88ab-d394fabe8187,2025-04-30 00:00:00,21.0,0.17234493255032413,0.7121777777777778,0.8,True
fa47acd2-0447-4382-bb16-ca70fac3fb2e,2025-03-08 00:00:00,0.0,0.14771028305998554,0.5489259259259259,0.5499999999999999,True
7fce5de5-d77b-47bb-a0a4-e7555179f017,2025-10-06 00:00:00,0.0,0.13243752100404546,0.7592121212121212,0.7000000000000001,True
63bee120-5671-45b5-9ac4-d731ff04fa2f,2025-03-01 00:00:00,12.0,0.18262008125003432,0.5817246376811595,0.7,True
719b9a31-720b-4c9d-9139-bfeba4905af8,2025-06-28 00:00:00,30.0,0.1915273689341747,0.61375,0.75,True
c7bcb4d3-9db4-4ea7-aae8-0f847f381d0a,2025-07-31 00:00:00,0.0,0.15185677100462983,0.633157894736842,0.6499999999999999,True
f33bd385-3f01-41b2-9306-3dfb11255be1,2025-03-10 00:00:00,7.0,0.2806012064069523,0.6188888888888888,0.39333333333333337,True
cfb83e35-5aa4-4b92-9c15-5369a526a2e4,2024-12-18 00:00:00,0.0,0.17956352863679834,0.7495959595959596,0.6499999999999999,True
7e444c69-139c-435e-a315-563cc6db6b3b,2025-09-08 00:00:00,24.0,0.1547870111790848,0.6945277777777777,0.6499999999999999,True
91cf1506-7281-468b-9d80-6a59d7cc4377,2025-07-18 00:00:00,13.0,0.13563223085278092,0.7294017094017093,0.75,True
579fb3f8-cc6d-4652-9bb7-e36e1a3f4ce3,2025-03-22 00:00:00,18.0,0.1513514928598661,0.5746533923303835,0.55,True
2aed7c78-f936-420a-ad7d-1f7f0caa8e07,2025-04-14 00:00:00,8.0,0.23610395880857096,0.5805555555555555,0.75,True
9e0432ae-b116-4deb-8aab-f0970b8b467e,2025-09-22 00:00:00,27.0,0.19756844292985873,0.6322413793103449,0.85,True
2d2e7683-24dd-48a2-bb2b-b0f2469dcace,2024-11-19 00:00:00,0.0,0.20375431713548572,0.7072077922077922,0.9733333333333334,True
d891b6ba-b066-49ea-8080-366ffb53244b,2025-09-22 00:00:00,21.0,0.1443516596115373,0.7450378787878787,0.6000000000000001,True
335fc65e-9e00-4637-a548-5c59997a373f,2025-09-01 00:00:00,13.0,0.20532070866474575,0.6071428571428571,0.5499999999999999,True
4e1f9cd4-4c6b-469f-a14e-055bd1d85f3e,2025-06-23 00:00:00,6.0,0.15158787192639536,0.6237634408602151,0.5083333333333334,True
e05134ae-476b-451f-95d3-f1f0c93efbb7,2025-05-05 00:00:00,7.0,0.18735910676158604,0.7872580645161291,0.7999999999999999,True
6cd82e0b-8b6c-43bf-8279-3d6d48b6c506,2026-01-16 00:00:00,2.0,0.16595057851149964,0.6757222222222222,0.6,True
d1e33396-2f1f-498f-9b87-96bb9077a70e,2026-01-30 00:00:00,0.0,0.14642758291058774,0.6896,0.52,True
ee91af48-69e9-48de-8f23-313795032676,2025-10-26 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
8874e7cd-2cae-4ee0-a33c-3edd328e36a2,2026-02-28 00:00:00,11.0,0.30956959368344517,0.5416666666666666,0.85,True
c0d0d8a3-afff-43eb-87d9-b5900f976da0,2025-06-30 00:00:00,1.0,0.12502757011687032,0.6056600660066007,0.55,True
7a8f3944-005e-4470-a896-62fbe1c23ecc,2025-12-19 00:00:00,13.0,0.15530200993714008,0.6788218390804598,0.76,True
2b15e4d9-f471-43d2-92df-25f1f73683cd,2025-04-23 00:00:00,0.0,0.13117181731502653,0.7238620689655172,0.55,True
d9207d91-4463-4f13-bfa0-b642f39ad64d,2025-05-01 00:00:00,9.0,0.131109713968373,0.7258823529411764,0.675,True
104077d9-58ad-49f8-8df1-aae4e3da6cae,2025-03-08 00:00:00,2.0,0.2115853162252063,0.8693518518518518,0.8999999999999999,True
54cc9ad0-0600-426b-8790-51a11196465f,2025-09-30 00:00:00,66.0,0.2267156809750927,0.866,0.9,True
c5428ab2-f2b5-4f4b-96cd-cca9287d3c04,2026-01-14 00:00:00,43.0,0.16514605324500858,0.7894354838709677,0.6,True
7196af99-f86d-41a7-9215-911554b8d16a,2025-08-15 00:00:00,21.0,0.14850072900483186,0.6420726495726495,0.6000000000000001,True
1bdf2972-b58f-4130-a833-5f22dd7cc926,2025-01-09 00:00:00,0.0,0.27415370945923095,0.6646153846153846,0.8333333333333335,True
f1fc7483-b980-4da8-b714-31d2d1788f05,2024-11-16 00:00:00,1.0,0.14654882648033216,0.7740677966101696,0.575,True
bfbeca2e-0295-4eae-8a05-e40a2c41816c,2026-01-12 00:00:00,7.0,0.12953178537694549,0.8198958333333334,0.5499999999999999,True
721f0423-78d0-436b-82e3-a0229fd3b1f1,2025-08-14 00:00:00,9.0,0.28674417556808757,0.7638888888888888,0.95,True
3bd520d8-b374-4786-841b-556d9454cc1d,2025-10-02 00:00:00,0.0,0.14238972123631186,0.7398888888888889,0.6,True
4ae4691c-784c-4e6e-972a-9e6bcdd7ee7f,2025-07-21 00:00:00,12.0,0.2926174977679906,0.2375,0.6,True
d46107a7-5d39-4e8f-accd-2a67ced6e637,2025-07-18 00:00:00,20.0,0.20087675956093232,0.6830691056910568,0.7,True
10b206da-4a7e-4da9-8726-72b14973a5ee,2025-08-21 00:00:00,20.0,0.24023247523360108,0.7020588235294117,0.55,True
06a78a6c-1e1b-44a9-99b7-030b1ea22207,2025-12-12 00:00:00,0.0,0.15465014279549394,0.7150000000000001,0.5499999999999999,True
0399dc2a-9f9a-4473-abfe-dbcc164ef4fc,2025-09-11 00:00:00,42.0,0.1742604260763222,0.6837662337662338,0.85,True
784093f5-6045-44f1-b87d-a9637d3b595a,2025-02-20 00:00:00,0.0,0.13248914750854449,0.7038288288288289,0.5366666666666667,True
8c31da2b-9807-49e0-9cdc-59b11403d65c,2025-12-06 00:00:00,0.0,0.1086970678194796,0.830945945945946,0.55,True
52fe958c-2f98-4bee-bbe6-2e2ca7510542,2025-06-02 00:00:00,7.0,0.17264161782469548,0.6355555555555555,0.8,True
4b01ebbd-01d2-48c1-a9b0-8e099325159f,2025-03-20 00:00:00,2.0,0.14264566733445028,0.586138888888889,0.6783333333333333,True
0ebfeac3-b6dc-49f1-a149-7e3b1d30b9ee,2025-02-28 00:00:00,0.0,0.12627661370425386,0.695440251572327,0.825,True
888ebe76-75c6-44d6-9b5c-d80cb41c4228,2025-09-30 00:00:00,18.0,0.3535533905932738,0.25,0.0,True
60d8a4c9-8dd0-4abd-8667-14c07666a898,2025-02-18 00:00:00,0.0,0.24262737341042606,0.6828888888888888,0.64,True
88c1d18d-4955-41ae-b9ca-26773e836ba2,2026-03-13 00:00:00,0.0,0.3617089069035117,0.6166666666666667,0.6499999999999999,True
212330f7-a861-4bd6-951c-1d1ead66dbd8,2025-08-15 00:00:00,1.0,0.18080301171394877,0.6268859649122807,0.5249999999999999,True
2ba8a036-7fca-4d1f-97f1-dffa0431c150,2025-10-03 00:00:00,32.0,0.1173124031439681,0.8093415637860083,0.55,True
64035d8b-cec4-4d70-80e2-e230dd46fb86,2024-11-02 00:00:00,12.0,0.13542850893570269,0.7777272727272727,0.6866666666666668,True
64e81033-2ce8-4e07-98bb-bd4b205eac9c,2025-02-08 00:00:00,0.0,0.16214534506624648,0.6778703703703703,0.5066666666666668,True
16771306-c975-4613-8f55-b1f7716eb4f6,2024-08-31 00:00:00,0.0,0.20280365028628125,0.6616463414634146,0.925,True
36679a72-bb92-49f1-ba50-0c29284e220a,2025-07-02 00:00:00,76.0,0.1620212728537301,0.5073214285714286,0.57,True
7b0e9acf-a16f-4f6a-8f48-6b93d3d4ef39,2025-10-24 00:00:00,0.0,0.2881522699041545,0.6955813953488372,0.85,True
2961a2b1-c83f-4584-95a1-e7ed4215c31d,2025-04-05 00:00:00,0.0,0.18676235680633108,0.6092652329749104,0.6,True
ea4793e9-eedb-4608-b500-856d89e49fbb,2025-02-14 00:00:00,0.0,0.2529438059624546,0.5308333333333334,0.9,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-10-11 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
0629b859-63d1-41e5-87f3-dc59ff6667d4,2026-01-08 00:00:00,6.0,0.21192762173673962,0.5249166666666667,0.675,True
2871354a-2877-4777-9795-2b7c6d7f9cc0,2025-11-15 00:00:00,28.0,0.13198706756267278,0.7335534591194968,0.6499999999999999,True
e81cf41f-23e5-4c40-8b2d-409189cccc1b,2025-10-01 00:00:00,1.0,0.162553410026093,0.5638888888888889,0.5499999999999999,True
3119c40e-0f65-47f6-97a8-24adc422963e,2025-05-09 00:00:00,9.0,0.13372482038203268,0.46416666666666667,0.5599999999999999,True
f2384813-0d52-40bd-834c-363659de58df,2025-04-29 00:00:00,10.0,0.1525501199647198,0.6613026819923371,0.525,True
78000f4f-9337-4f8e-bd6a-fa0b2814262e,2025-12-22 00:00:00,11.0,0.17060557193411965,0.5109444444444444,0.6,True
0c34e0a5-5f43-4669-9167-2c3809b5f062,2025-10-22 00:00:00,14.0,0.282842712474619,0.65,0.39999999999999997,True
9d35ab4a-6258-42af-897d-92b35e54ccad,2025-08-02 00:00:00,4.0,0.16876297889017078,0.6301428571428571,0.75,True
0993f85c-684b-4d52-8eac-145d87e378d0,2024-06-18 00:00:00,11.0,0.19858316124778166,0.8067198581560283,1.0,True
fcd7e076-2676-49c9-9227-d03cecdb7bb7,2025-08-01 00:00:00,32.0,0.13020832649735434,0.5124470899470899,0.575,True
c7befd06-0768-4540-8739-a270063683b4,2026-02-07 00:00:00,17.0,0.2400386103999909,0.6310344827586207,0.85,True
43b9b9c9-15e0-4384-91ff-4af587a2d52c,2025-07-27 00:00:00,0.0,0.16524410754809107,0.76375,0.7,True
5ef5e8d9-82e1-46e7-9c86-e9d312fb7708,2025-12-13 00:00:00,1.0,0.1513475379243824,0.6322764227642276,0.6,True
b64c4214-e5ad-4217-813c-92e9f39b9f80,2025-03-07 00:00:00,0.0,0.22533557181870317,0.6304819277108433,0.8533333333333333,True
dc8cbc97-1616-4c9e-b15d-115dad7d66fc,2025-11-24 00:00:00,40.0,0.23006359608107982,0.5767857142857142,0.85,True
a679a755-4dd9-4d02-a1dc-3e4d246015d7,2025-08-22 00:00:00,5.0,0.2347783362246685,0.6079131652661065,0.925,True
2995b536-fe46-4334-966c-d5a3bab8790a,2025-03-01 00:00:00,0.0,0.15762297404267808,0.819140461215933,0.7866666666666667,True
01d591ee-8b5b-451e-9d76-2f0233d14e21,2025-03-31 00:00:00,0.0,0.1533002733808594,0.7119444444444445,0.65,True
f1c00354-6fa7-46d7-b952-aa9ca4087334,2025-08-29 00:00:00,34.0,0.14573639907876168,0.7442638036809816,0.6133333333333334,True
0da8b2dd-decb-40ba-8864-2e9afc0cfafc,2025-10-25 00:00:00,18.0,0.15353494802547907,0.6010992907801418,0.5866666666666667,True
0c9f6824-7864-44fd-86a3-5c20a92f8a3e,2025-04-04 00:00:00,4.0,0.20082248462179308,0.5071428571428571,0.65,True
5e4c4a71-b6ef-4d4a-8959-1cd4f931ed3f,2025-09-16 00:00:00,0.0,0.1403488448797801,0.7100793650793651,0.6000000000000001,True
3e11cb05-31a3-4808-b8c9-218b8465563a,2025-03-25 00:00:00,0.0,0.14606850339212468,0.7939583333333333,0.8400000000000001,True
c4c34bb3-f5f9-47c0-a134-ec0eedc9c4ae,2025-08-15 00:00:00,0.0,0.1838165853154634,0.7234,0.65,True
a34365dd-6fb9-485d-a2dc-7e922200238b,2025-01-10 00:00:00,0.0,0.1913503408854796,0.6546875,0.6233333333333333,True
3a23cfdb-6d66-4d99-9935-59e5ca59ffd6,2025-03-14 00:00:00,2.0,0.19718137178506864,0.7651149425287356,0.85,True
c20ba676-cf85-4fb4-ade3-d928ebbf34dc,2026-01-11 00:00:00,8.0,0.22888619200137192,0.665,0.675,True
ed2bbdbc-4fb5-48c5-9657-98b11f80961d,2023-11-30 00:00:00,0.0,0.13998942188443467,0.7085119047619048,0.6399999999999999,True
fa5e7362-5170-4c6a-961d-145bfae4da60,2024-08-22 00:00:00,0.0,0.16499823534449,0.6614682539682539,0.6499999999999999,True
b8b4d3a6-f566-4116-8544-fad2ddcfd75e,2025-07-22 00:00:00,13.0,0.17697450699787254,0.6193738489871087,0.7999999999999999,True
d57f199e-dfa5-4c9b-92e5-d7a438992e4c,2025-10-18 00:00:00,0.0,0.1512342384243557,0.6406410256410257,0.55,True
b23a87f8-48ec-4d57-9ce3-c55d02d80791,2025-11-01 00:00:00,0.0,0.29545163168726396,0.4875,0.7,True
d089da33-3cfe-4b39-babf-a8a02ecf1b4a,2025-06-24 00:00:00,10.0,0.19931779250677925,0.6258695652173913,0.85,True
023007c8-2e36-442a-80d8-c866074a95de,2025-08-09 00:00:00,34.0,0.16011203743944824,0.6882638888888889,0.6,True
abc2c668-f633-4c6d-b808-3151b3b69e0a,2025-07-31 00:00:00,18.0,0.19970685587337328,0.6612121212121213,0.5333333333333333,True
54b32c23-0336-453f-9ab3-a3ba323d9255,2026-01-23 00:00:00,1.0,0.16313342254159782,0.6225609756097561,0.5733333333333333,True
fad1e6bc-a4bd-469d-a89e-9365d2b278cb,2025-11-21 00:00:00,39.0,0.19185515066842507,0.6032467532467533,0.8,True
c9d72122-3186-4cb0-a2de-bffbe2fccc29,2025-02-28 00:00:00,0.0,0.16640332232694455,0.6998850574712644,0.8999999999999999,True
2326973d-85cc-476e-8d06-539f6d2afad5,2025-02-22 00:00:00,1.0,0.23636649943949317,0.7059401709401709,0.7250000000000001,True
7701f61c-c685-41e2-af8b-b4deb8205ffb,2025-12-20 00:00:00,0.0,0.19128570718742566,0.5296875,0.6,True
