user_id,auth_events,unique_device_families,unique_os_families,unique_browser_families,device_switches,content_events,content_unique_ips,concurrent_max_distinct_ips,concurrent_event_ratio,geo_max_speed_mph,geo_impossible_travel_count,geo_max_distance_from_registration,password_reset_count,avg_days_since_exam_at_reset,avg_days_since_high_readiness_at_reset,password_resets_after_positive,reset_device_diversity_change,positive_at,post_positive_content_count,post_positive_exam_count,flag_impossible_travel,flag_concurrent,flag_device_diversity,flag_post_success,flag_reset_shift,concurrent_event_ratio_z,unique_device_families_z,device_switches_z,anomaly_score
437fd4a6-0baa-4a28-b1f1-0932f2d5f398,2.0,2.0,2.0,1.0,1.0,148.0,5.0,1.0,0.0,0.0,0.0,0.13010310283570875,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
438951e9-3565-447d-8eaa-c6c72c0872af,2.0,2.0,2.0,2.0,1.0,20.0,1.0,1.0,0.0,1.3615079190423791,0.0,873.2383784721484,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
43957f12-ae5b-4c25-bc67-93cda502beb6,3.0,2.0,2.0,3.0,1.0,157.0,14.0,1.0,0.0,0.40914020800998524,0.0,392.28274748442965,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
4397b301-80a9-42e0-9196-81b5b66168f1,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
439a9296-8892-4b58-8616-9ee61382f625,,,,,,5.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
439c32d9-050f-4ca6-80da-dfe4abd441fd,2.0,1.0,1.0,1.0,0.0,,,,,0.17883203483074328,0.0,391.777050372512,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
439d2c73-fea6-4ec9-8da6-2204f4771ad6,,,,,,3.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43a4af9e-ab5a-4586-906d-c5397c7a77ff,4.0,1.0,1.0,1.0,0.0,62.0,14.0,1.0,0.0,0.0,0.0,938.1143759879927,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
43aa97e2-0def-491f-8250-6765d78e9d93,7.0,3.0,3.0,2.0,2.0,161.0,7.0,1.0,0.0,1.4033772006774432,0.0,2503.233206445078,,,,,,,,,False,False,False,False,False,0.0,1.349,0.0,1.349
43abc67c-04ea-433f-a3bb-f63ba95d45b7,1.0,1.0,1.0,1.0,0.0,31.0,2.0,1.0,0.0,,0.0,1.81748576524685,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
43ad12a1-f70b-41c1-bcaf-667c04e0ffeb,2.0,2.0,2.0,2.0,1.0,149.0,10.0,1.0,0.0,0.0,0.0,5.277163153294409,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
43addf02-3268-43c7-b143-823e080743d5,4.0,3.0,3.0,2.0,3.0,162.0,6.0,1.0,0.0,0.23314614804438877,0.0,27.497737656466086,,,,,,,,,False,False,False,False,False,0.0,1.349,0.0,1.349
43ae6fca-d655-40b3-9e68-04fbb786e22b,,,,,,107.0,5.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43b4bdc5-3d18-4977-9302-7a26154bdd43,11.0,3.0,3.0,3.0,6.0,162.0,6.0,1.0,0.0,3126.5957630710427,1.0,451.62439398031097,4.0,,,0.0,-2.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349
43b62824-e87b-4d30-a6c7-3a7578ff834e,41.0,3.0,3.0,4.0,17.0,168.0,10.0,1.0,0.0,3068.6630724368215,1.0,2033.355314661815,2.0,70.0,,0.0,1.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349
43b9b9c9-15e0-4384-91ff-4af587a2d52c,2.0,2.0,2.0,2.0,1.0,228.0,4.0,1.0,0.0,0.0,0.0,8.963697478298343,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
43bc654f-c0dc-49f9-9a6c-9279e4f0906e,1.0,1.0,1.0,1.0,0.0,,,,,,0.0,16.605175834076633,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
43be6b74-79a3-417c-b1bc-6abed8a610bf,,,,,,149.0,18.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43c1f11b-dc90-45cd-93da-0ad3c434584d,,,,,,,,,,,,,,,,,,2023-03-28 13:50:33,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43c43dca-3929-4aad-8b52-9c7ecd0d516d,2.0,1.0,1.0,1.0,0.0,,,,,0.47438237217822987,0.0,755.605699818008,,,,,,2023-09-29 13:30:01,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
43ce2172-baa8-4179-801d-1248da28edb6,3.0,1.0,1.0,1.0,0.0,48.0,2.0,1.0,0.0,0.0,0.0,57.30349870364028,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
43cfb6f5-b100-4cf5-aa22-4650307dca01,1.0,1.0,1.0,1.0,0.0,228.0,17.0,2.0,0.008771929824561403,,0.0,478.8826670525382,,,,,,2025-11-13 19:55:37,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
43d32ac1-d926-4cf4-a671-872efc7867d3,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43d66806-e637-4ace-b9ee-f3e460ed4f0e,16.0,2.0,2.0,2.0,5.0,156.0,4.0,1.0,0.0,3.370563934596133,0.0,1990.631818829917,,,,,,2025-08-17 23:40:24,0.0,0.0,False,False,False,False,False,0.0,0.6745,0.0,0.6745
43d68119-433c-433e-bada-6f294131fece,7.0,3.0,3.0,2.0,5.0,,,,,0.0,0.0,24.772738998234757,2.0,,,0.0,2.0,,,,False,False,False,False,True,0.0,1.349,0.0,1.349
43d6911d-e48c-4cb6-87d1-9f3acb68b68b,,,,,,21.0,5.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43dab4c7-7389-4e89-8e79-a01e894d252f,,,,,,162.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43ddd657-5dc2-42ad-b96f-de11d1d8a520,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43df8768-a3b7-4425-b43f-e228d3d18084,1.0,1.0,1.0,1.0,0.0,,,,,,0.0,1373.2039123545749,,,,,,2025-02-26 21:54:47,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
43e10cf9-db33-43d2-983f-ea7d007a81e7,2.0,1.0,1.0,1.0,0.0,64.0,3.0,1.0,0.0,0.17596872601741348,0.0,256.3150685881709,,,,,,2026-01-11 00:42:14,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
43e3081d-914e-4fb3-9249-edadd340a3ea,5.0,1.0,1.0,1.0,0.0,,,,,0.7053464110025771,0.0,1989.7938237858878,,,,,,2025-02-26 16:30:59,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
43edb031-a2da-4064-b5d8-dbad1ce00e6c,,,,,,,,,,,,,,,,,,2025-01-06 23:57:25,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43ee2a31-5609-4459-8455-7fb745a6fb70,1.0,1.0,1.0,1.0,0.0,,,,,,0.0,488.0126767950204,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
43f0ad2f-b1a8-49ff-ba59-12b02de3895c,6.0,2.0,2.0,2.0,1.0,,,,,0.07118249172994733,0.0,602.0381962863495,4.0,,,0.0,0.0,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
43f2f04e-32c7-4ef3-ae58-bdc5e6c93a5a,,,,,,3.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43f5cd09-050f-4d47-8392-ba774721b1c4,,,,,,,,,,,,,,,,,,2023-08-27 00:38:24,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43fc1352-b67b-4f7f-baf7-d7e8dcba47a3,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43fc672b-ee47-47f9-b8c8-f1f77ccf83a7,,,,,,13.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
43ff62c2-5f37-4bde-bbca-8464b0c75847,3.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,7.391980223636937,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44007d56-3881-47c3-8a70-a9d04db26d40,9.0,3.0,3.0,2.0,4.0,32.0,5.0,1.0,0.0,14.070914794534398,0.0,605.093734331284,,,,,,,,,False,False,False,False,False,0.0,1.349,0.0,1.349
44057bc9-879a-4f75-8363-6d84ce8fe2c7,,,,,,,,,,,,,,,,,,2024-07-25 16:22:31,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4405e51c-0e7b-4298-ba4e-90fca27795aa,3.0,1.0,1.0,1.0,0.0,17.0,4.0,1.0,0.0,0.45429531357898745,0.0,1260.4533572821942,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
4405ec35-6483-4b04-b1cb-57af17058213,,,,,,,,,,,,,,,,,,2024-09-12 22:25:36,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
440b31e8-d7bb-49d5-9a31-96ff69fd1d8c,1.0,1.0,1.0,1.0,0.0,90.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
440b37b6-8457-47d3-8dfd-de4503038c86,,,,,,81.0,5.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44102164-1b2b-495a-9308-4086b66c4130,3.0,1.0,1.0,1.0,0.0,,,,,0.030195987943474823,0.0,28.489000957006272,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44105af3-95f6-4089-966d-95d003754a00,1.0,1.0,1.0,1.0,0.0,159.0,29.0,2.0,0.012578616352201259,,0.0,91.00220349639973,,,,,,2025-08-30 02:37:59,3.0,6.0,False,False,False,True,False,0.0,0.0,0.0,0.0
4411d59d-570d-4c10-beba-bf8c2e8ce2a9,4.0,1.0,1.0,1.0,0.0,106.0,9.0,2.0,0.0660377358490566,,0.0,73.9366043230893,2.0,174.0,,0.0,0.0,,,,False,True,False,False,False,0.0,0.0,0.0,0.0
4413e71a-0023-4fd3-b0c0-6c21ac968509,,,,,,8.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4415433d-0009-4f69-bb31-f29202fe8f3f,1.0,1.0,1.0,1.0,0.0,78.0,2.0,1.0,0.0,,0.0,18.78347588751642,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
441670c7-5cfc-45d2-8e41-bb2a183e119d,4.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,0.0,0.042354842612027405,0.0,314.20577217745955,2.0,,,0.0,0.0,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
4423f172-1a4d-4639-b07a-ff2ebf135ca9,7.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,9044.644477014064,1.0,1202.7198978440133,2.0,,,0.0,0.0,,,,True,False,False,False,False,0.0,0.6745,0.0,0.6745
4423f4d1-573f-4ef6-8dd4-01c024ab431c,2.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,115.20786185258305,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
4424e2f2-c521-4233-b90d-1ad92e8480a7,1.0,1.0,1.0,1.0,0.0,20.0,5.0,1.0,0.0,,0.0,12.346214635395672,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
442cd067-0a7d-4bfe-b498-55a048263a4e,3.0,2.0,2.0,2.0,2.0,167.0,9.0,2.0,0.023952095808383235,0.17217952712288323,0.0,94.5455074344186,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
442d2202-609f-494d-a42b-8fba4df1d569,1.0,1.0,1.0,1.0,0.0,150.0,3.0,2.0,0.013333333333333334,,0.0,172.17583785180557,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
442d67ab-8b05-4beb-aaa8-35e12fcc66b7,2.0,1.0,1.0,1.0,0.0,96.0,5.0,1.0,0.0,0.0,0.0,1.4121353766212663,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
442e374b-6535-41a4-b035-78b59dc5b6dd,3.0,1.0,1.0,1.0,0.0,,,,,,0.0,201.2912350931993,2.0,,577.0,2.0,0.0,2023-11-27 13:08:47,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
44329268-9d68-4c54-b2e8-1c25719ec780,9.0,2.0,2.0,2.0,5.0,,,,,145.99816623114623,0.0,8.372259471889507,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44335253-0932-459e-bebe-5972c74d8e02,,,,,,,,,,,,,,,,,,2024-04-19 16:26:44,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4435bdc9-cd5c-4169-b513-a77d220fc6ab,,,,,,,,,,,,,,,,,,2023-04-27 02:20:42,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44365dca-136c-4537-8951-44971ad1feaa,3.0,2.0,2.0,2.0,1.0,,,,,564.5702825933138,1.0,724.4116189192322,,,,,,,,,True,False,False,False,False,0.0,0.6745,0.0,0.6745
44378985-9b57-447d-bd83-762acac7c9ab,10.0,3.0,3.0,2.0,6.0,14.0,3.0,1.0,0.0,26.762950081557083,0.0,734.2346291435015,1.0,,,0.0,2.0,,,,False,False,False,False,True,0.0,1.349,0.0,1.349
443e394c-ea4e-42b9-a368-f38f4e3052cd,5.0,2.0,2.0,2.0,1.0,65.0,8.0,1.0,0.0,0.05582087539474551,0.0,45.29954513647054,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
443f5e68-e496-48a4-8bea-3c5212031c7a,,,,,,54.0,5.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44436cb1-f093-473c-80e1-080b8b7670c3,5.0,2.0,2.0,2.0,2.0,,,,,7.279253476315267,0.0,790.5905795289323,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
4443cb51-c5e4-40c0-a327-7931e841c139,,,,,,2.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
444d03e9-c01e-443c-aeb1-24dab80c8290,4.0,1.0,1.0,2.0,0.0,,,,,0.11733709917476472,0.0,156.71954796685856,2.0,149.0,,0.0,0.0,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
444fcdcd-7e11-47d9-be6b-e27cbe07a1f3,4.0,3.0,3.0,2.0,3.0,137.0,3.0,1.0,0.0,3.5157539957957438,0.0,128.15996389664454,2.0,,,0.0,1.0,,,,False,False,False,False,False,0.0,1.349,0.0,1.349
44502407-be6b-491c-b523-7c556560e6b3,15.0,1.0,1.0,1.0,0.0,186.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44508aa2-e427-467f-af0e-7b83be1e7fb5,,,,,,156.0,6.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44561362-def5-4da2-9160-a91492d29fdf,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,7.420799594116724,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
4458869a-ec5e-490d-93b2-dc1864c385a1,5.0,2.0,2.0,1.0,1.0,183.0,3.0,1.0,0.0,0.2885083004631604,0.0,102.68109376563717,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
445a2ade-3b1a-4654-9d25-38a092416492,3.0,1.0,1.0,1.0,0.0,40.0,16.0,1.0,0.0,3.19380268434771,0.0,743.4951945024533,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
445aafe6-b5c2-4c1b-8a95-7b20e961dcfd,131.0,1.0,1.0,1.0,0.0,183.0,2.0,1.0,0.0,6.882848638573247,0.0,1222.6366559800388,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
445be3f0-be57-4b3b-a2b0-38d45be4017a,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,,0.0,0.05105351696999169,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
445c71ff-d250-4f10-a775-bc3756f93146,,,,,,30.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
445cec75-ad12-4f7e-9d35-f9b2a482bf59,,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
445ee796-b872-48ee-be04-52af658f029c,2.0,1.0,1.0,1.0,0.0,271.0,2.0,1.0,0.0,1.3804509633059734,0.0,1024.0851365844562,,,,,,2025-12-15 23:39:45,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
4461db4c-5337-46e3-9dad-28e2e4a6b99e,,,,,,226.0,2.0,1.0,0.0,,,,,,,,,2025-10-07 18:53:08,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44661cd5-58b4-4ce7-bfe8-eb4f8b3e182c,,,,,,,,,,,,,,,,,,2023-01-21 17:17:46,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
446d876c-b72c-4d4b-9681-19dd206b9ee9,,,,,,,,,,,,,,,,,,2023-01-20 15:45:14,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
446e46de-2c71-4d7c-a56c-f87dad17b09c,3.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,0.31004158462314935,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
446f5603-7aa6-423d-a953-88fb1fde4ab0,2.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,478.196346580048,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44735f26-b430-4e68-87c2-d94cc4134d44,3.0,2.0,2.0,1.0,2.0,161.0,5.0,1.0,0.0,0.0,0.0,16.093602825216458,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44770185-3fbb-406e-837f-9c522399234f,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4478b280-020c-49d4-a8e9-b6ad85463c48,5.0,2.0,2.0,1.0,4.0,62.0,11.0,1.0,0.0,0.5154150285889023,0.0,844.0938419008154,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
4478f0d6-5401-4899-a4de-7b91c197d8fa,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,2.385661653300305,0.0,50.76580449585522,,,,,,2025-07-05 02:25:24,0.0,0.0,False,False,False,False,False,0.0,0.6745,0.0,0.6745
448093f5-9d93-43e2-8e3e-443244529367,6.0,2.0,2.0,2.0,1.0,,,,,0.17089556712185647,0.0,126.82933599410748,,,,,,2025-05-08 20:23:46,0.0,1.0,False,False,False,True,False,0.0,0.6745,0.0,0.6745
4481c3c3-b5f9-4131-a4dc-ca98be218127,,,,,,,,,,,,,,,,,,2022-09-04 01:29:40,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
448690de-28a2-4ae6-822c-e974d2482b1f,,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4487d97c-2b1f-463c-be54-8351d5e0f9d2,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,2025-09-03 12:57:41,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
448b144d-8c08-4997-9a8d-bf84c4e1b60a,2.0,1.0,1.0,1.0,0.0,39.0,1.0,1.0,0.0,,0.0,691.0745941682811,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
448b6562-7a6d-4e63-917f-9d90ba82ab6a,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
448b8e82-86b8-414e-8047-48c46280da07,2.0,2.0,2.0,2.0,1.0,24.0,2.0,1.0,0.0,1.0281082316981873,0.0,103.59399908063128,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
448fd0dd-393b-445e-9068-4af03f0a041b,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,3.5105500312481444,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44953512-3f80-48ef-a763-663d3e589aee,,,,,,29.0,3.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4497e518-4165-4a7a-adc6-e8608f56602f,,,,,,35.0,26.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4498ffc8-c909-4cb1-9667-a572827ed7f1,7.0,2.0,2.0,2.0,4.0,,,,,1.71940740146119,0.0,256.23221700496055,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
449ffeb8-c64a-418d-881e-f3ede20b48f6,,,,,,7.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44a01a7a-7187-4870-bc83-cdb41b544e82,10.0,2.0,2.0,3.0,4.0,194.0,16.0,1.0,0.0,8728.323426492429,1.0,577.9269507793368,,,,,,,,,True,False,False,False,False,0.0,0.6745,0.0,0.6745
44a23c1c-062e-4144-8043-9e4391e73745,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,2025-09-23 18:26:18,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44a3378d-a15e-4e21-a3a4-4288ea7338ae,,,,,,,,,,,,,,,,,,2024-09-18 00:17:20,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44ac0935-ccda-4b74-98b1-d09723de22f9,,,,,,13.0,4.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44ae471c-2322-49e5-b8a3-d7883b09ee09,1.0,1.0,1.0,1.0,0.0,,,,,,0.0,27.17517989423734,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44b2cbeb-a8f9-4145-a5b0-ac585fe6a7da,,,,,,13.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44b30fd8-7dc8-49d7-b7ae-c6e41c9036dd,4.0,2.0,2.0,2.0,1.0,24.0,1.0,1.0,0.0,0.46138499882694506,0.0,1447.5025124220474,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44b4e295-db12-48dd-8a65-26965cb3d226,8.0,3.0,3.0,2.0,4.0,,,,,0.14100492271134937,0.0,19.67784222930289,,,,,,2025-03-03 16:21:52,0.0,0.0,False,False,False,False,False,0.0,1.349,0.0,1.349
44bf6b7d-ad79-4d9d-b3df-37fd980b36b6,2.0,2.0,2.0,2.0,1.0,,,,,,0.0,113.72104386055597,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44c18861-a271-4c05-8f7c-1996ceb44d9b,2.0,2.0,2.0,2.0,1.0,76.0,11.0,2.0,0.02631578947368421,0.48953461594480363,0.0,1426.1328900544188,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44c2bcb8-3773-479d-b6a1-91bbee0fcbf2,,,,,,56.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44cab9ab-f530-425a-ac85-8fefe5c48d63,2.0,1.0,1.0,1.0,0.0,153.0,4.0,1.0,0.0,,0.0,6.100870326727816,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44cd6bc1-20d4-45f3-8afa-ab9328edad54,29.0,1.0,1.0,1.0,0.0,,,,,1.788086249735917,0.0,334.2430783574944,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44d1c6b4-215c-4ecc-a710-8dcd61d32a73,2.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,2984.2031985471367,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44d9dbb0-9f48-4a5c-84b3-f61cfbf8aac7,,,,,,,,,,,,,,,,,,2025-01-13 00:47:44,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44dccf7c-7003-4db5-834d-64e7917a93b1,5.0,1.0,1.0,2.0,0.0,43.0,10.0,2.0,0.023255813953488372,16.763448978422222,0.0,732.1689238840437,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44de78bd-0a4d-4bed-8ec1-b1fb95dff74a,2.0,2.0,2.0,1.0,1.0,237.0,1.0,1.0,0.0,0.0,0.0,19.082553537146342,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44e2a39d-0444-4bbb-89cf-42684292670b,1.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,,0.0,4.4040063943924705,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44e31aff-b4ae-4fbb-a1c4-f0420b72e5ac,8.0,2.0,2.0,3.0,2.0,81.0,2.0,1.0,0.0,34.12059606482495,0.0,226.64314852863566,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
44e36211-49f0-4266-81f2-a088b115728c,5.0,3.0,3.0,1.0,4.0,203.0,5.0,1.0,0.0,2.1520707224092557,0.0,1272.7874422724274,,,,,,,,,False,False,False,False,False,0.0,1.349,0.0,1.349
44e5bb17-1aa1-4425-9e22-532bb76ae7b8,7.0,3.0,3.0,2.0,5.0,,,,,8.265077013780926,0.0,4105.253419207183,,,,,,,,,False,False,False,False,False,0.0,1.349,0.0,1.349
44e61278-f633-486a-a3ae-389c20fed324,,,,,,5.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44e9e109-40d2-422b-bfd8-211f3cb4828a,2.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,0.8485594144438805,,,,,,2024-06-07 00:15:41,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
44ec44cb-0625-42f9-abd3-f8a061a5bb58,,,,,,160.0,2.0,1.0,0.0,,,,,,,,,2025-08-29 12:43:30,0.0,0.0,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44f376c9-fabd-4f91-921b-6809d775fc10,,,,,,7.0,2.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
44f39155-bcb4-432c-8daf-4e07d43749d5,3.0,1.0,1.0,1.0,0.0,,,,,0.37109483434072715,0.0,679.6614204847709,,,,,,,,,False,False,False,False,False,0.0,0.0,0.0,0.0
44ff4796-80ca-4d3a-bd90-e62c9798b55e,3.0,2.0,2.0,1.0,2.0,,,,,0.044824590469186285,0.0,36.32923396515086,,,,,,,,,False,False,False,False,False,0.0,0.6745,0.0,0.6745
45009c26-6b16-4622-a888-5202f8df2455,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,False,False,False,False,False,0.0,-0.6745,0.0,0.6745
4503548b-301c-4edf-9d60-1255d314e6d1,1.0,1.0,1.0,1.0,0.0,,,,,,0.0,728.2399644636394,,,,,,2023-12-05 08:11:19,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0
