user_id,flag_impossible_travel,flag_concurrent,flag_device_diversity,flag_post_success,flag_reset_shift,risk_score,any_flag
3f9e625f-c4ab-4a62-9cd9-0f179c383fce,False,False,False,False,False,0.0,False
3f9f2ecc-6485-40a1-ab2c-472e5e121f88,False,False,False,False,False,0.0,False
3fa47737-9a9e-4e23-bc5e-4ea49aaa1013,False,False,False,False,False,0.0,False
3fa5d8e5-9dfa-48bc-a36f-3f6923154b8d,False,False,False,False,False,0.0,False
3faa0953-2ad7-45e2-b595-25d1d339c3c7,False,False,False,False,False,0.0,False
3fb06850-b6e0-46ab-bd62-be0d85ad07fe,False,False,False,False,False,0.0,False
3fb9d834-9327-4f08-9190-0ac665fb32c9,False,False,False,False,False,0.0,False
3fbca609-969b-403b-983a-b7e63bc8474f,False,False,False,False,False,0.0,False
3fc0322a-6146-4482-93fc-b264d81c2bd7,False,False,False,False,False,0.0,False
3fc10408-1ac7-452e-853c-ece48ecd9552,False,False,False,False,False,0.0,False
3fc1cb27-e9c2-4d1e-aefd-7c29c2e6c9c7,False,False,False,False,False,0.0,False
3fc56497-4f2f-428a-a359-c5414f6c91d6,False,False,False,False,False,0.0,False
3fc5aa8d-2440-4d56-88eb-6b657dc8d3ec,False,False,False,False,False,0.0,False
3fc6f009-ec46-415a-93e1-0fc3131e12c9,False,False,False,False,False,0.0,False
3fc99ccd-1ec1-4073-a906-6f34c050445c,False,False,False,False,False,0.0,False
3fd2f1b6-f9c0-4788-8163-4dc9992dd7b5,False,False,False,False,False,0.0,False
3fdc6e13-7fe8-4e3e-8b6e-ac4dab0f141c,False,False,False,False,False,0.0,False
3fdfbd50-cc65-4244-89e5-cfa8f33eff2d,False,False,False,False,False,0.0,False
3fe15c51-eaf4-4c9e-9ff7-451304b6b803,False,True,False,False,False,1.2,True
3fe71658-058b-4fb4-81e7-e5fe54c51ce2,False,False,False,False,False,0.0,False
3fe797c4-551d-4105-97ae-541729af8674,False,False,False,False,False,0.0,False
3fe9cb18-7b33-4e77-b7eb-d4a0c7ea2281,False,False,False,False,False,0.0,False
3fecef0d-5237-47ee-9e23-4d00bcd61335,False,False,False,False,False,0.0,False
3fefba98-c3ba-4f93-bb07-a341c08de184,False,False,False,False,False,0.0,False
3ff36ed5-de64-467c-b71f-24482eabc131,False,False,False,False,False,0.0,False
3ff95b02-373e-408a-94f6-58a1be88f788,False,False,False,False,False,0.0,False
3ffe58d6-7210-490f-8f6c-addb4743408d,False,False,False,False,False,0.0,False
3fffa6db-4dbf-4087-b833-4372a4d20169,False,False,False,False,False,0.0,False
40023ced-15e2-4eff-bb2d-0a8fa4687596,False,False,False,False,False,0.0,False
40075839-d44b-49a4-8645-3a0860496113,False,False,False,False,False,0.0,False
4009dcc9-d0d0-469c-b375-e70d67217aee,False,False,False,False,False,0.0,False
400e7f62-24aa-4381-937f-155bbe41ee03,False,False,False,False,False,0.0,False
400eb777-d883-407f-b0a3-f51127a727d7,False,False,False,False,False,0.0,False
400f0ead-ea71-40ab-82e9-93ba06b8def2,False,False,False,False,False,0.0,False
4013908b-7d17-46d5-ba0f-dadee2cca8e0,False,False,False,False,False,0.0,False
4016055b-e058-46d3-af69-98f8928381cf,False,False,False,False,False,0.0,False
40183913-4b77-49d3-ad21-15e2167e74c4,False,False,False,False,False,0.0,False
4019cbfe-9d8b-4060-afcd-d51bd73a2274,False,False,False,False,False,0.0,False
401ef72f-3d62-4eb8-a527-fa2291b2b42d,False,False,False,False,False,0.0,False
401f9e86-ce5a-4a91-8844-3a096cd69beb,False,False,False,False,False,0.0,False
401fb318-c809-4e7d-ba07-f76a5d089004,False,False,False,False,False,0.0,False
40206fd8-5c56-4c4d-84ff-009d0ec6e19c,False,False,False,False,False,0.0,False
4025fde0-ff15-4b02-8d81-10928285d956,False,True,False,False,False,1.2,True
402a4faa-2302-4622-a96d-d3b4527e8f7d,False,False,False,False,False,0.0,False
402e476b-6893-49a9-8e51-1cb8b7fb04d5,False,False,False,False,False,0.0,False
402f73dc-a414-4572-adbb-4c12c8d0c6ab,False,False,False,False,False,0.0,False
40308413-d74c-4fd0-a06e-7e8a8912f8cc,False,False,False,False,False,0.0,False
4031ae7b-d6b9-4a3c-93af-a28d7d677b96,False,False,False,False,False,0.0,False
403259ea-8198-478e-87bd-dde6526ac7a8,False,False,False,False,False,0.0,False
4035ef64-f95e-4f09-8e39-45924e38559f,False,False,False,False,False,0.0,False
403ba1eb-0672-4a80-a084-416da441c1c6,False,False,False,False,False,0.0,False
403de641-ec35-4570-83fa-e0299b634dc3,False,False,False,False,False,0.0,False
403e71e2-5780-40b4-bb2f-0442101fb567,False,False,False,False,False,0.0,False
4043bae2-5311-4869-bfa7-f66a42e4ab12,False,False,False,False,False,0.0,False
4043c6be-bd7c-44ed-8bb5-0c48b188db8c,False,False,False,False,False,0.0,False
40470f63-fd5b-4654-a988-3721a0aa2491,False,False,False,False,False,0.0,False
4047fda9-e08c-4438-b176-ad78646346d0,False,False,False,False,False,0.0,False
404ffe1f-469e-4d49-acc9-364ec099c5e7,False,False,False,True,False,1.0,True
4050ff7b-0d66-4a76-bcee-36b553389e53,False,False,False,False,False,0.0,False
4053123e-de99-4d1f-b7b0-67bee2cd7715,False,False,False,False,False,0.0,False
4054f61f-b93a-4d55-920f-c5a13aa0b5a0,False,False,False,False,False,0.0,False
40598b30-60da-454a-adb8-8fdeb5ae28e6,False,False,False,False,False,0.0,False
405ace5d-2346-4cb9-93d5-aa4666d6e9ce,False,False,False,False,False,0.0,False
405eb4ab-def5-40e6-a355-307fe4f2cff6,False,False,False,False,False,0.0,False
405effb2-3755-4000-a0f0-47a31a2bae2e,False,False,False,False,False,0.0,False
40650260-a91b-4c12-9e3b-5c6289ddfb58,False,False,False,False,False,0.0,False
4066d162-fb6d-4a70-bdd6-7ec7b9118119,False,False,False,False,False,0.0,False
406afe62-34c4-45f2-96df-f13f09c11729,False,False,False,False,False,0.0,False
406d250f-5ef4-4978-8a13-f307aacba4ad,True,False,False,False,False,1.5,True
406e183a-1211-4e4f-9e3d-dc7a108d85dd,False,False,False,False,False,0.0,False
406e98a5-223a-4563-a014-1bcc3a95e135,False,False,False,False,False,0.0,False
4071937c-3026-43f6-ad64-4f53a725af73,False,False,False,False,False,0.0,False
4072619e-8c23-4497-ac7d-e9e52681caa9,False,False,False,False,False,0.0,False
4076d852-10f2-4a63-9bd0-a14eb77340e1,False,False,False,False,False,0.0,False
4078fae3-4ba2-4be2-b2c8-75eefeab3cc4,False,False,False,False,False,0.0,False
40796387-fc44-491f-afc2-a6800435a6d1,False,False,False,False,False,0.0,False
407b6dc5-7be6-4973-b80f-1599fc4e2cbb,False,False,False,False,False,0.0,False
407d24df-6d8a-40c6-9dd9-e0cd3728f098,False,False,False,False,False,0.0,False
407f0f1b-2780-4881-bc6b-f1092882672d,False,False,False,False,False,0.0,False
4083b4ff-75b1-4f0a-8273-16f416b98436,False,False,False,False,False,0.0,False
4086c4b8-3a67-45ba-9ec5-9eaa7dd0087a,False,False,False,False,False,0.0,False
4088befa-75cd-40e7-adec-c14330218e98,False,False,False,False,False,0.0,False
4089faeb-668a-4138-8099-523ea01093a6,False,False,False,False,False,0.0,False
408a1900-84d1-4795-be1a-65094cd7b598,False,False,False,False,False,0.0,False
408ce06c-c3e7-4897-95c9-871041a5a3f0,False,False,False,False,False,0.0,False
4092bf40-b767-44d7-8510-50f119dfb088,False,False,False,False,False,0.0,False
40932434-5ccb-4509-a6af-eb9d8a6d8994,False,False,False,False,False,0.0,False
409446cd-b9b0-4ab2-b4a1-50e6e8a5d4e5,False,False,False,False,False,0.0,False
4097dc52-bc72-4280-8510-096fd918fa51,False,False,False,False,False,0.0,False
409a1d3d-ea6e-4256-b195-b76e62265b4d,False,False,False,False,False,0.0,False
409d702e-c52f-44c2-a832-7d75602cd9fe,False,False,False,False,False,0.0,False
409d9e5f-9c3f-4c1f-b856-fd1b9a38c84c,False,False,False,False,False,0.0,False
409ff7d3-42bc-4179-b91c-5269dd0071d6,False,False,False,False,False,0.0,False
40a0f1b6-c7eb-4ef7-9298-95f9f8e9fb8b,False,False,False,False,False,0.0,False
40a1fb66-04bb-4115-ab61-be78f8878b23,False,False,False,False,False,0.0,False
40a36c97-e0d0-47d1-937d-1165d286b990,False,False,False,False,False,0.0,False
40be3e8b-db9e-42a5-909d-5dd29a7e2ae3,False,False,False,False,False,0.0,False
40c4a29f-1353-48c8-8f95-4bfff5ca3a9f,False,False,False,False,False,0.0,False
40c5cc4d-9906-4adf-b50d-df2139bc2aeb,False,False,False,False,False,0.0,False
40c68dc2-9c75-49ed-a83c-dc5f937e4b16,False,False,False,False,False,0.0,False
40c6e83e-f9d1-40f0-ac22-77bc2b2b90b8,False,False,False,False,False,0.0,False
40d7b750-8da7-492b-8f04-7f362bc398f3,True,False,False,True,False,2.5,True
40d9663a-3dd2-4a5e-b577-87ad8c0537cf,False,False,False,False,False,0.0,False
40df15c6-8baa-45e8-af9d-3b4e812bbc91,False,False,False,False,False,0.0,False
40f18a7c-47f1-4df7-b3fb-7cde2b2d323b,False,False,False,False,False,0.0,False
40faf8f1-ef6b-4972-9cfe-ac1f96c1d731,False,False,False,False,False,0.0,False
40fbc420-b1c5-4041-8a98-d2e5f6f2a126,False,False,False,False,False,0.0,False
40fd3a20-2ff2-4953-8275-bcd85fb8ea4f,False,False,False,False,False,0.0,False
40fe6bf8-9093-4c60-9aea-60e40ce52ce0,False,False,False,False,False,0.0,False
410150bf-5924-41b2-8a59-473a07d56cb2,False,False,False,False,False,0.0,False
41058a7e-cbba-4110-8c36-23bc768b3b61,False,False,False,False,False,0.0,False
410877b1-c75e-4f1c-b355-ab1623db8a71,False,False,False,False,False,0.0,False
4109ca6a-f27f-47cf-b7c5-b6bdb64ce5d7,False,False,False,False,False,0.0,False
410a1614-eacc-4fe4-bfe8-d20598418f28,False,False,False,False,False,0.0,False
410a775d-cb22-4704-ad5b-0ca71322fc5a,False,False,False,False,False,0.0,False
410aa345-f74c-483d-b6b6-07a011c70a36,False,False,False,False,False,0.0,False
410f0c28-b9eb-437a-a7de-203b8aa44a31,False,False,False,False,False,0.0,False
410fe1f6-46d5-44e2-8410-fad59ad66868,False,False,False,False,False,0.0,False
41150d60-8872-415d-a607-633426b52206,False,False,False,False,False,0.0,False
4118ac5c-45bc-4625-aeb0-3fe5b76c8f3d,False,False,False,False,False,0.0,False
411c2e4d-a4ef-4166-a2fd-a69ade2b5297,False,False,False,False,False,0.0,False
4127891e-f846-498c-96c7-1cb2b716203c,False,False,False,False,False,0.0,False
412ad145-8d02-4fad-a02a-a1f356a40870,False,False,False,False,False,0.0,False
412c2a77-5d89-41c7-a97e-a8e02399d4e0,False,False,False,False,False,0.0,False
412ef731-74c6-4047-84ed-9a645e65ba65,False,False,False,False,False,0.0,False
41352cd9-ed12-40ae-930d-8f4736c75a5d,False,False,False,False,False,0.0,False
4136843a-accf-4718-9bcb-b759cd336316,False,False,False,False,False,0.0,False
4138a609-3e34-49fe-84ca-1a421b94c996,False,False,False,False,False,0.0,False
413c3a79-c0f4-416d-a33a-62b9efd27aaf,False,False,False,False,False,0.0,False
413e75a0-4671-4192-8bcd-3301f6494e2d,False,False,False,False,False,0.0,False
41474134-2f38-4a57-bb77-16e7ce602478,False,False,False,False,False,0.0,False
414eb3a8-3747-4f3c-bb81-b3576ef6fc4f,False,False,False,False,False,0.0,False
414f4036-86e4-4e64-910a-8d7e40eee349,False,False,False,False,False,0.0,False
4152f718-4934-40fb-95fa-def84335fc53,False,False,False,False,False,0.0,False
41575edd-c564-46ef-81a2-51e216e2b86b,False,False,False,False,False,0.0,False
415b636c-4f9c-47db-a2f8-a206f764036d,False,False,False,False,False,0.0,False
4160375f-6e79-4f39-afbb-c0f62e46ba65,False,False,False,False,False,0.0,False
4162c523-bacd-4fb0-ad7a-b794c4bf43eb,False,False,False,False,False,0.0,False
4165917e-a97a-4702-ad4d-ff788bfbd880,False,False,False,False,False,0.0,False
416a69a0-13c5-4d49-8115-72ecb1b9ad45,False,False,False,False,False,0.0,False
416b75a7-d25f-49a1-8176-636d74f8ba86,False,False,False,False,False,0.0,False
416bb200-605b-4edf-a349-43bf2b04d069,False,False,False,False,False,0.0,False
416c8659-c2ba-47b1-9fbd-12a76e7e67ac,False,False,False,False,False,0.0,False
416c8fb1-95e3-4597-86da-25147aa92e76,False,False,False,False,False,0.0,False
416d0f6c-5201-4b97-8d34-b33eaa328111,True,False,False,False,False,1.5,True
41743458-8563-4a88-a13a-2ce45099330f,False,False,False,False,False,0.0,False
4176afba-6bad-4551-ad8e-7880614041db,False,False,False,False,False,0.0,False
417abc13-6031-491c-ba2d-60a723f9f893,False,False,False,False,False,0.0,False
417bc8bd-37ae-403c-97e5-8554e57e5709,False,False,False,False,False,0.0,False
417bde8b-8ea6-474b-8346-9a6fc11b2719,False,False,False,False,False,0.0,False
417d7d24-1b80-4880-9191-81fe5523d2b3,False,False,False,False,False,0.0,False
417ea838-bcc0-4a43-ab47-bb45be7e99d3,False,False,False,False,False,0.0,False
41852c9d-c6b9-4aa2-8c07-27788fddc222,False,False,False,False,False,0.0,False
418931c1-6e1f-4edc-a7e8-1ed8e2ccbe1a,False,False,False,False,False,0.0,False
41895a4e-e56c-4c37-9659-c8396e8497d6,False,False,False,False,False,0.0,False
418b6bf6-1e11-4545-b3d1-ee9c2e3a399a,False,False,False,False,False,0.0,False
41914e02-bf11-4690-8d3d-d4dc8c3c0b53,False,False,False,False,False,0.0,False
419808c2-eae3-4c4b-b5cc-2ee401ef5fa8,False,False,False,False,False,0.0,False
41a18c63-5a4f-4dad-88f7-b86aa26e12ed,False,False,False,False,False,0.0,False
41a30212-edb4-419e-a3a7-f51f619da4ff,False,False,False,False,False,0.0,False
41a74114-f33d-4192-82c3-54daf46eab77,False,False,False,False,False,0.0,False
41a7a092-9562-40d3-8293-7eb858651e6f,False,False,False,False,False,0.0,False
41aba80a-0e04-4303-838e-cc6830e145e3,False,False,False,False,False,0.0,False
41af54c3-829e-49fb-96c3-f77335a25998,False,False,False,False,False,0.0,False
41b1e5b6-f455-43a0-a87a-19b6ff99da06,False,False,False,False,False,0.0,False
41b83dd8-cc16-4937-be42-798e73b179fe,False,False,False,False,False,0.0,False
41ba5a4c-0c10-4eed-af3a-a1764fea6c19,False,False,False,False,False,0.0,False
41bc607f-1126-4499-85dc-b0e6194aeba9,False,False,False,False,False,0.0,False
41c03860-6951-4b95-9207-7f3b046c60ee,False,False,False,True,False,1.0,True
41c31228-915d-4b55-b3e5-d3f798cc35e3,False,False,False,False,False,0.0,False
41cae815-9deb-4028-951d-af6617be3095,False,False,False,False,False,0.0,False
41d60045-bacc-4636-a6d1-981999cedd8f,False,False,False,False,False,0.0,False
41d9ba39-c73e-4e92-9bc3-63cc035f58ac,False,False,False,False,False,0.0,False
41e00c5c-9401-4b9f-b9d1-7f7740fa0627,False,False,False,False,False,0.0,False
41e943a4-7459-4645-9ff1-037d69c91847,False,False,False,False,False,0.0,False
41f2330c-d912-4749-8cbd-b2c08f054908,False,False,False,False,False,0.0,False
41f2eaef-5f90-4caa-893e-e63cd6524660,False,False,False,False,False,0.0,False
41f69324-c104-4b8e-b872-e48c7692c3bf,False,False,False,True,False,1.0,True
41fe011b-680c-40b7-923e-366989280dd0,False,False,False,False,False,0.0,False
41fefd21-d0a1-40b2-8034-90913dc324b0,False,False,False,False,False,0.0,False
41ff9b60-4ecb-4597-ace9-8ba304cc09b9,False,False,False,False,False,0.0,False
41ffa469-1857-4c10-9171-1f51c79caafe,False,False,False,False,False,0.0,False
42085af3-2558-4f06-9f35-b634bc779b4e,False,False,False,False,False,0.0,False
4209f352-fe50-4e24-8be4-4d89292bb946,False,False,False,False,False,0.0,False
420f6942-05bb-46d1-bd89-338f2b8e09c3,False,False,False,False,False,0.0,False
42107287-c5ba-477b-b200-51b734b1c231,False,False,False,False,False,0.0,False
4211d0e0-91e9-4af5-9066-d0a8ee1859eb,False,False,False,False,False,0.0,False
4211e70e-9e30-49fc-a45b-8fd0cf442223,False,False,False,False,False,0.0,False
42124a61-470b-49c8-bc0b-40e5f73515bd,False,False,False,False,False,0.0,False
421774e3-4f4f-445e-991d-d4aae91202e6,False,False,False,False,False,0.0,False
4219a336-142b-4580-86dd-0625af56f350,False,False,False,False,False,0.0,False
421c9c5d-31ad-4389-86d7-20fe25124f08,False,False,False,False,False,0.0,False
42278486-e60d-496f-b6eb-71c768b28ee4,False,False,False,False,False,0.0,False
4229840b-2d8f-44ef-832e-5311f809b1e1,False,False,False,False,False,0.0,False
422cf7c5-a4e3-4ad7-8ca2-dd3fa52f275e,False,False,False,False,False,0.0,False
422cfd2e-ced4-4746-8dc5-1c443bc7f1f4,False,False,False,False,False,0.0,False
422fc42d-7d2b-400e-8749-5779565cefe9,False,False,False,False,False,0.0,False
4231f8d2-1b42-446e-bca3-0f9e74dc1dfb,False,False,False,False,False,0.0,False
42378f6a-62c7-4b48-8340-a70d2734016f,False,False,False,False,False,0.0,False
42396b47-c887-45fe-aada-f3b6ea6fa18a,False,False,False,False,False,0.0,False
423b01cf-8d14-4001-8075-6655561f4bdf,False,False,False,False,False,0.0,False
423b40cc-90d3-4480-a1eb-43db0b0d7997,False,False,False,False,False,0.0,False
423db59e-d8c8-4f38-a5b9-e75e40c86f64,False,False,True,False,False,1.0,True
423e9ef5-4906-4b17-b28c-c150b2e62e49,False,False,False,False,False,0.0,False
423edcdc-6636-46e3-87e6-e19fb23e094e,False,False,False,False,False,0.0,False
423f522e-dee4-4385-9f92-29a641ea87b0,False,False,False,False,False,0.0,False
424162fd-2578-4c2b-b4d4-3c537dbeb5b9,False,False,False,False,False,0.0,False
4241f9be-860e-48a9-80c0-aa6f852440eb,False,False,False,False,False,0.0,False
42426f48-e898-4ecf-bf14-c5ee8e58906d,False,False,False,False,False,0.0,False
42529a93-8e2f-4d86-a36d-b1171064449b,False,False,False,False,False,0.0,False
4252db7d-47a6-47ed-94e5-85d61ab08585,False,False,False,False,False,0.0,False
4253f27d-72c4-4bf5-8102-dc94395f2aeb,False,False,False,False,False,0.0,False
4259158b-c1d6-4651-aa0d-584004c587b5,False,False,False,False,False,0.0,False
425915ea-6a8d-4897-a8cc-a45fe1308722,False,False,False,False,False,0.0,False
425c7c5c-135f-474a-bd97-660494eea170,False,False,False,False,False,0.0,False
425cd92b-1536-460f-931e-5ce99d1b4d37,False,False,False,False,False,0.0,False
425f9106-fdf3-4d3a-8c7f-4f3a00bbc38c,False,False,False,False,False,0.0,False
425f915f-3f19-4b9b-86ac-d13582abaa38,False,False,False,False,False,0.0,False
426b4ad8-1182-403e-bf3a-9b83f79cd5ec,False,False,False,False,False,0.0,False
426c0cac-b2a1-491f-9f58-eb35125856a5,False,False,False,False,False,0.0,False
4271a260-7139-4459-8bf7-e60f59bafb88,False,False,False,False,False,0.0,False
4272c21e-55e8-4de6-8acf-2e2378092e21,False,False,False,False,False,0.0,False
4276176f-49a2-46be-81ef-b67f2f00644c,False,False,False,False,False,0.0,False
427629c8-52da-44d7-92bf-3a5f8ff9202d,False,False,False,False,False,0.0,False
42795f96-0138-4d99-a3e1-3f0a7ef29df3,False,False,False,False,False,0.0,False
427a6c35-d82b-4d5c-81ea-9aa528c51fbb,False,False,False,False,False,0.0,False
427b2ed0-33f9-4dd1-95bd-22ccfdc53f0c,False,False,False,False,False,0.0,False
427d32d2-5123-403b-b190-7b18a10437b0,False,False,False,False,False,0.0,False
42841c52-ccba-44cc-b804-cc381d2dbb07,True,False,False,False,False,1.5,True
428a553e-43ad-4341-a453-3bac6829c9d2,False,False,False,False,False,0.0,False
428ff057-9a81-4018-8791-c4174c91d5ab,False,False,False,False,False,0.0,False
4294d9ee-f5b7-4ced-bcec-dea853699a15,False,False,False,False,False,0.0,False
4295f787-2b80-4417-bd23-4425f8363da6,False,False,False,False,False,0.0,False
429cce80-1a90-45f1-a774-46064fccf545,False,False,False,False,False,0.0,False
429cd729-9f91-4ae0-8c02-d4a312a591c8,False,False,False,False,False,0.0,False
429ef916-2212-49d1-aaf1-c2eb13bc30cb,False,False,False,False,False,0.0,False
42a426bf-6c09-4eff-8334-9745138d9e31,False,False,False,False,False,0.0,False
42a88584-5dab-4464-bd70-4c2aa7be237b,False,False,False,True,False,1.0,True
42acef53-da6e-4edd-a18b-e401a604f2e5,False,False,False,False,False,0.0,False
42b8662f-2ff3-4e13-a2e2-23fa4e0df1d9,False,False,False,False,False,0.0,False
42b8d48f-efe3-43fd-91a1-0f058d321a15,False,False,False,False,False,0.0,False
42b9af6f-4f0a-44aa-9bec-a96c8fc81f8b,False,False,False,False,False,0.0,False
42be0082-88ab-40ba-9985-d10dc88ef931,False,False,False,False,False,0.0,False
42becfd1-a8da-4346-9c2e-fd0f7ff5b702,False,False,False,False,False,0.0,False
42bf9a74-4c91-45ea-a622-5db4fbaa3d2e,False,False,False,False,False,0.0,False
42c02ae4-82af-4589-a6bf-f857c7da04ff,False,False,False,False,False,0.0,False
42c56527-6a9f-44fe-a34e-ba2daddf85f8,False,False,False,False,False,0.0,False
42c848ca-2b14-4ba1-a53f-6686fd612461,False,False,False,False,False,0.0,False
42c8ef56-7351-4b6f-8ebf-444a966429f2,False,False,False,False,False,0.0,False
42cce93b-5cb0-4ebd-80c8-6da0572a1a8c,False,False,False,False,False,0.0,False
42ccf7dd-134c-4cc9-9d58-d34cd6b3f81e,False,False,False,False,False,0.0,False
42cd703c-740d-4294-a6e3-8159623f6486,False,False,False,False,False,0.0,False
42d10c52-bb48-4734-b8a5-26e2c27f8436,False,False,False,False,False,0.0,False
42d743aa-0790-4799-af76-17af6f5d51b8,False,False,False,True,False,1.0,True
42dd32b7-49a9-4f02-ad24-089207ed6752,False,False,False,False,False,0.0,False
42dd9331-5165-4b9f-b11a-ccdba058dae3,False,False,False,False,False,0.0,False
42e86552-8988-4a35-8f1f-0a366cd0a1b2,False,False,False,False,False,0.0,False
42f639ff-0b22-4ae1-91a1-378dfb0c9833,False,False,False,False,False,0.0,False
42fa1a19-1a3b-48b8-b077-47578d570a23,False,False,False,False,False,0.0,False
42fbd03d-3ebe-4801-8c83-cc71e113176d,False,False,False,False,False,0.0,False
4300ee34-65d1-481f-88f2-e8d6e32b7729,False,False,False,False,False,0.0,False
430933f0-8e7f-460d-8baa-e278934a81a1,False,False,False,False,False,0.0,False
430d803b-049a-48cb-967c-4bfa99712904,False,False,False,False,False,0.0,False
43141054-df7b-41f8-8048-d14688185444,False,False,False,False,False,0.0,False
4314ef17-0eb9-493b-9c4a-88f7a616a896,False,False,False,False,False,0.0,False
4316377b-05c7-4b64-9dcb-fe21bb434c11,False,False,False,False,False,0.0,False
4318d21b-7334-4415-83ff-aac8887df396,False,False,False,False,False,0.0,False
431a6f0c-cbd0-40c0-be60-5ffdab9763d4,False,False,False,False,False,0.0,False
431a8188-d76d-45de-9ee2-e5732ab5e73d,False,False,False,False,False,0.0,False
431d3701-76b0-4b40-b56a-b8eac912b313,False,True,False,False,False,1.2,True
431eb8a8-c33d-4f3b-b707-b721e96fc217,False,False,False,False,False,0.0,False
4323965b-3d8c-4e9d-97ee-c5796a3ad795,False,False,False,False,False,0.0,False
43256cc5-a82d-4f1e-b8fd-63219b8225f9,False,False,False,False,False,0.0,False
4326e3c3-9698-456b-b439-a3c863c24873,False,False,False,False,False,0.0,False
432a7a83-a501-42b1-a7df-a1d577fcc645,False,False,False,False,False,0.0,False
432e9cae-d725-4831-8f0b-f16e8f0ce6d9,False,False,False,False,False,0.0,False
432f203f-900a-4868-b383-e889b56e6a9b,False,False,False,False,False,0.0,False
4332135b-6a3e-4ee5-a502-02a2da3a1126,False,False,False,False,False,0.0,False
43365885-95ac-4e06-b1b4-7d4a25803548,False,False,False,False,False,0.0,False
434200e1-0c39-4fc1-974f-4efc0a42fea1,False,False,False,False,False,0.0,False
4342403a-23ac-4e28-baad-4fd6db0072c5,False,False,False,False,False,0.0,False
4342e4c1-4a71-41bb-9538-5be195266eeb,False,False,False,False,False,0.0,False
4344a90c-48c2-473d-9944-bd065ad3295a,False,False,False,False,False,0.0,False
43486a58-e0af-4061-b872-688ce30b40ad,False,False,False,False,False,0.0,False
434932a6-4a6b-418e-a966-81707971c2f9,False,False,False,False,False,0.0,False
4349f860-2500-4bbb-be59-d01c7821087c,False,False,False,False,False,0.0,False
434d6b9b-983f-4263-8b42-df0a56bb1f89,False,False,False,False,False,0.0,False
4351635b-0e68-4905-952f-ed39d021e0ea,False,False,False,False,False,0.0,False
4354d1b7-c6ac-4b78-9d5b-4d753fbca9b9,False,False,False,False,False,0.0,False
43566fb2-2b2f-424d-a045-ad9d5cb47632,False,False,False,False,False,0.0,False
4356f591-c1c7-4db0-83ea-ba5ce41e15c6,False,False,False,False,False,0.0,False
435a1c8d-f461-4ce0-be7b-767630e054c9,False,False,False,False,False,0.0,False
4360925d-c3da-4406-afa5-d4b4ffd202c5,False,True,False,False,False,1.2,True
436269dc-00ce-4a45-bbb7-10cbb1826c2b,False,False,False,False,False,0.0,False
43635ca5-094a-449f-a7a0-38d4dd554469,False,False,False,False,False,0.0,False
4364e4ee-3929-4117-8d55-b083983af39d,False,False,False,False,False,0.0,False
43655303-2a98-47f4-9d5b-fd12944905cc,False,False,False,False,False,0.0,False
43663c9c-083a-489f-87c5-c366e4291495,False,False,False,False,False,0.0,False
436cc24f-424c-4c05-b485-7eb20bda1938,False,False,False,False,False,0.0,False
43701664-bb07-499a-988e-a1a4508f7f0e,False,False,False,False,False,0.0,False
43706a50-3e07-4472-a0de-2fcbecd2500c,False,False,False,False,False,0.0,False
43776a86-738d-4f69-bb0f-18f9ef0b7c68,False,False,False,False,False,0.0,False
4377f39d-c697-4d47-9ce7-4e83be018ea4,False,False,False,False,False,0.0,False
437b83c5-b063-4155-b525-d2b1af952f7d,False,False,False,False,False,0.0,False
437db438-040c-44ed-bcfc-b68417bdfc24,False,False,False,False,False,0.0,False
437eaec8-9094-484d-90f9-a85bd2a13c31,False,False,False,False,False,0.0,False
437fd4a6-0baa-4a28-b1f1-0932f2d5f398,False,False,False,False,False,0.0,False
438951e9-3565-447d-8eaa-c6c72c0872af,False,False,False,False,False,0.0,False
43957f12-ae5b-4c25-bc67-93cda502beb6,False,False,False,False,False,0.0,False
4397b301-80a9-42e0-9196-81b5b66168f1,False,False,False,False,False,0.0,False
439a9296-8892-4b58-8616-9ee61382f625,False,False,False,False,False,0.0,False
439c32d9-050f-4ca6-80da-dfe4abd441fd,False,False,False,False,False,0.0,False
439d2c73-fea6-4ec9-8da6-2204f4771ad6,False,False,False,False,False,0.0,False
43a4af9e-ab5a-4586-906d-c5397c7a77ff,False,False,False,False,False,0.0,False
43aa97e2-0def-491f-8250-6765d78e9d93,False,False,False,False,False,0.0,False
43abc67c-04ea-433f-a3bb-f63ba95d45b7,False,False,False,False,False,0.0,False
43ad12a1-f70b-41c1-bcaf-667c04e0ffeb,False,False,False,False,False,0.0,False
43addf02-3268-43c7-b143-823e080743d5,False,False,False,False,False,0.0,False
43ae6fca-d655-40b3-9e68-04fbb786e22b,False,False,False,False,False,0.0,False
43b4bdc5-3d18-4977-9302-7a26154bdd43,True,False,False,False,False,1.5,True
43b62824-e87b-4d30-a6c7-3a7578ff834e,True,False,False,False,False,1.5,True
43b9b9c9-15e0-4384-91ff-4af587a2d52c,False,False,False,False,False,0.0,False
43bc654f-c0dc-49f9-9a6c-9279e4f0906e,False,False,False,False,False,0.0,False
43be6b74-79a3-417c-b1bc-6abed8a610bf,False,False,False,False,False,0.0,False
43c1f11b-dc90-45cd-93da-0ad3c434584d,False,False,False,False,False,0.0,False
43c43dca-3929-4aad-8b52-9c7ecd0d516d,False,False,False,False,False,0.0,False
